"sid","tech","species","tissue","involve_cancer","count_matrix_dir"
"Mouse_Brain_10X_06232020_Visium_Coronal","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_06232020_Visium_Coronal_count.csv"
"Mouse_Brain_10X_06232020_Visium_Sagittal_Anterior_Section_1","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_06232020_Visium_Sagittal_Anterior_Section_1_count.csv"
"Mouse_Brain_10X_06232020_Visium_Sagittal_Anterior_Section_2","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_06232020_Visium_Sagittal_Anterior_Section_2_count.csv"
"Mouse_Brain_10X_06232020_Visium_Sagittal_Posterior_Section_1","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_06232020_Visium_Sagittal_Posterior_Section_1_count.csv"
"Mouse_Brain_10X_06232020_Visium_Sagittal_Posterior_Section_2","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_06232020_Visium_Sagittal_Posterior_Section_2_count.csv"
"Mouse_Brain_10X_07122022_Visium_Sagittal_Anterior_Section_2","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_07122022_Visium_Sagittal_Anterior_Section_2_count.csv"
"Mouse_Brain_10X_07122022_Visium_Sagittal_Posterior_Section_2","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_07122022_Visium_Sagittal_Posterior_Section_2_count.csv"
"Mouse_Brain_10X_07132022_Visium_coronal_sec1","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_07132022_Visium_coronal_sec1_count.csv"
"Mouse_Brain_10X_07132022_Visium_coronal_sec2","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_07132022_Visium_coronal_sec2_count.csv"
"Mouse_Brain_10X_08162021_Visium","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_08162021_Visium_count.csv"
"Mouse_Brain_10X_10052023_Visium_control_rep1","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_10052023_Visium_control_rep1_count.csv"
"Mouse_Brain_10X_10052023_Visium_control_rep2","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_10052023_Visium_control_rep2_count.csv"
"Mouse_Brain_10X_10052023_Visium_post_xenium_rep1","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_10052023_Visium_post_xenium_rep1_count.csv"
"Mouse_Brain_10X_10052023_Visium_post_xenium_rep2","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_10052023_Visium_post_xenium_rep2_count.csv"
"Mouse_Brain_10X_10182022_Visium","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_10182022_Visium_count.csv"
"Mouse_Embryo_10X_05252023_Visium","Visium","mouse","embryo","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Embryo_10X_05252023_Visium_count.csv"
"Mouse_Embryo_10X_07142022_Visium","Visium","mouse","embryo","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Embryo_10X_07142022_Visium_count.csv"
"Mouse_Kidney_10X_06232020_Visium","Visium","mouse","kidney","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Kidney_10X_06232020_Visium_count.csv"
"Mouse_Kidney_10X_08162021_Visium","Visium","mouse","kidney","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Kidney_10X_08162021_Visium_count.csv"
"Mouse_OlfactoryBulb_10X_03242022_Visium","Visium","mouse","olfactory bulb","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_OlfactoryBulb_10X_03242022_Visium_count.csv"
"Human_Colon_10X_03252024_VisiumHD","VisiumHD","human","colon","False","/Users/zhiningsui/GitHub/STimage-1K4M/VisiumHD/gene_exp/Human_Colon_10X_03252024_VisiumHD_count.csv"
"Human_Lung_10X_03292024_VisiumHD","VisiumHD","human","lung","False","/Users/zhiningsui/GitHub/STimage-1K4M/VisiumHD/gene_exp/Human_Lung_10X_03292024_VisiumHD_count.csv"
"Mouse_Brain_10X_03292024_VIsiumHD","VisiumHD","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/VisiumHD/gene_exp/Mouse_Brain_10X_03292024_VIsiumHD_count.csv"
"Mouse_Intenstine_10X_03252024_VisiumHD","VisiumHD","mouse","intestine","False","/Users/zhiningsui/GitHub/STimage-1K4M/VisiumHD/gene_exp/Mouse_Intenstine_10X_03252024_VisiumHD_count.csv"
